il numero dei nodi e':100
le condizioni iniziali sono:100
0 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 	0 256 256 256 256 256 255 253 256 254 253 256 256 256 256 256 256 256 256 256 256 255 256 256 256 256 255 256 256 254 256 256 256 256 256 256 256 253 256 256 256 0 256 253 256 256 256 256 256 256 256 256 253 139 0 256 256 256 256 256 235 255 256 253 256 0 256 256 256 256 254 254 256 253 256 253 256 256 255 256 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 
1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 	256 256 256 256 256 256 256 254 256 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 256 256 256 256 256 0 256 256 256 253 256 256 256 256 256 256 256 212 256 256 0 256 253 256 256 256 256 256 253 256 256 0 256 253 256 256 256 256 253 254 256 253 256 256 256 256 256 256 253 253 255 256 256 256 255 256 255 256 256 256 256 255 256 256 256 256 256 256 
0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 	63 256 256 256 256 256 256 256 256 254 253 256 255 256 256 256 256 256 151 256 256 256 256 256 256 256 256 52 256 192 256 256 254 256 256 256 256 253 256 256 256 254 255 253 256 256 256 0 256 0 256 256 253 253 0 256 256 256 256 256 0 256 256 256 256 157 256 256 256 256 256 0 256 256 256 253 256 256 256 256 0 253 256 256 256 256 256 256 256 0 256 256 256 256 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 	253 256 256 256 256 256 256 253 256 256 0 256 256 256 256 255 256 256 256 256 256 256 256 255 256 256 256 256 256 253 256 256 173 256 256 256 256 256 256 256 256 256 256 254 256 256 256 256 256 254 256 256 0 0 253 256 256 256 256 256 256 256 253 253 256 254 256 256 256 253 256 106 256 253 256 256 256 256 256 256 256 254 256 256 256 256 256 256 256 256 256 256 256 253 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 	253 256 256 256 256 256 256 0 256 256 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 253 256 256 256 256 255 256 256 256 256 0 256 256 256 256 256 256 256 256 256 0 255 253 256 256 256 256 256 119 256 0 254 256 253 256 256 256 256 0 253 256 256 256 256 256 256 256 256 254 253 256 0 256 256 256 256 256 256 256 256 256 255 256 256 256 256 256 256 
0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 	169 256 256 256 256 255 256 254 256 253 253 256 256 256 256 255 256 256 256 256 256 256 256 256 256 256 256 0 256 253 256 256 255 256 256 256 256 256 256 256 256 256 253 253 256 256 256 256 256 256 256 256 0 254 15 256 256 256 256 256 254 256 256 253 256 0 256 256 256 256 0 0 256 256 256 254 256 256 256 256 254 253 256 256 256 256 255 256 256 253 256 256 256 254 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 	253 256 256 256 256 256 256 253 256 256 0 256 256 256 256 256 256 256 256 256 256 256 256 256 256 255 256 254 256 253 256 256 253 256 256 256 256 256 256 256 256 253 255 253 33 256 256 253 255 0 256 256 0 256 256 256 256 255 256 256 256 256 0 253 256 163 256 256 256 256 0 0 0 256 256 256 256 255 256 256 256 256 0 256 256 256 255 256 256 11 256 256 256 255 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 	253 256 256 256 256 256 256 253 256 253 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 255 256 256 256 0 253 253 256 256 256 256 256 256 256 255 253 253 256 256 256 256 256 256 253 256 35 256 256 139 256 256 256 256 256 254 256 256 256 253 256 255 0 256 253 253 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 
1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 	256 256 256 256 256 256 256 0 256 253 256 256 256 256 256 256 256 256 0 256 256 256 256 256 256 256 256 256 256 253 256 256 256 256 256 256 256 253 256 256 256 0 256 0 256 256 256 255 256 0 256 256 107 0 254 256 255 256 256 256 256 256 253 0 256 256 256 256 256 256 232 119 256 256 256 254 256 256 256 256 256 0 256 256 256 256 256 256 256 256 197 256 256 256 256 255 256 256 256 256 
0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 	253 256 256 256 256 256 256 256 256 253 253 256 256 256 256 256 256 256 256 256 256 255 256 256 256 256 256 256 256 0 256 256 256 256 256 256 256 256 256 256 256 256 100 0 256 256 256 256 255 254 256 256 0 256 256 256 256 256 256 256 256 256 253 253 256 256 253 256 256 256 0 0 256 256 256 256 256 255 256 256 256 256 256 256 256 256 256 256 256 0 256 256 256 253 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 	255 256 256 256 256 256 256 253 256 253 253 256 256 256 256 256 256 256 256 256 256 255 256 256 256 256 256 256 256 256 256 256 256 255 256 256 256 256 256 256 256 0 255 0 256 256 256 256 256 253 256 255 23 253 254 256 256 256 256 256 253 256 253 256 256 256 256 256 256 256 0 253 256 256 256 0 256 256 85 256 0 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 	0 256 256 256 256 256 256 253 256 256 0 256 255 256 256 256 256 256 255 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 0 256 256 256 256 256 256 256 256 256 256 256 254 256 255 118 253 253 256 256 256 256 256 0 255 226 253 256 255 256 256 256 253 253 253 256 256 256 256 256 255 256 256 256 256 255 256 256 256 256 256 256 256 256 256 256 256 256 256 255 256 256 256 
1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 	256 256 32 256 256 256 256 253 256 0 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 256 256 256 256 256 256 256 256 256 0 256 253 256 256 256 256 256 256 256 256 0 256 253 256 256 256 256 256 256 256 40 0 256 94 256 256 256 256 253 0 256 256 256 256 256 256 256 256 256 253 256 256 256 256 256 256 256 253 0 256 256 125 256 256 256 256 256 256 
1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 	256 256 256 256 256 256 256 256 256 254 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 256 256 256 256 256 256 254 255 253 256 256 256 256 256 256 256 256 253 0 253 256 255 256 256 256 256 255 254 0 256 256 256 256 256 256 0 0 256 256 256 254 256 255 256 256 256 0 256 256 256 256 256 256 256 256 255 256 256 256 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 	0 256 256 256 256 256 256 254 256 0 254 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 256 256 256 256 256 256 256 256 256 253 0 110 256 256 256 256 256 253 256 256 253 253 253 256 256 256 256 256 256 256 256 0 256 256 256 256 256 256 256 195 256 256 255 253 256 256 256 256 0 256 256 256 256 256 255 256 256 256 256 255 256 256 256 256 256 255 256 255 
0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 0 1 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 	253 256 256 256 256 256 256 253 256 253 253 256 256 256 256 256 256 256 256 256 256 0 256 256 256 256 256 256 256 253 256 256 256 256 256 256 256 253 256 256 256 0 256 256 256 256 256 256 256 253 256 256 0 212 253 256 256 256 255 256 0 256 253 253 256 256 256 256 256 256 256 0 256 253 256 253 256 256 253 256 256 256 256 256 256 256 256 256 256 0 256 256 256 130 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 	0 256 256 256 256 256 256 254 256 256 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 255 256 254 256 256 253 256 256 256 256 253 256 256 256 253 256 256 256 256 256 255 256 0 256 256 256 167 256 256 256 255 255 256 0 256 256 253 256 254 256 256 255 256 66 253 256 253 256 253 256 256 256 256 78 254 256 256 256 256 256 256 256 256 256 256 256 255 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 	78 256 256 256 256 256 256 254 256 256 0 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 0 256 256 256 256 256 256 256 178 256 256 256 256 256 253 256 256 256 256 256 253 256 256 22 253 256 256 256 256 256 256 0 256 93 256 256 253 256 256 256 256 253 253 256 253 256 256 256 255 0 256 253 253 256 256 256 256 256 256 256 256 256 256 0 256 256 256 256 256 256 256 
0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 	253 256 253 256 256 256 256 253 256 0 253 256 256 256 256 256 256 256 255 256 256 256 256 256 256 256 256 256 256 253 256 256 256 255 256 256 256 253 256 256 256 256 256 254 256 256 256 256 256 253 256 256 0 253 0 256 256 256 256 256 0 256 255 256 256 253 256 256 256 256 253 0 256 256 256 0 256 256 256 256 254 203 256 256 256 256 255 256 255 253 256 256 256 0 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 	255 256 256 256 256 256 256 0 256 253 256 256 255 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 247 256 256 256 256 256 256 256 253 256 256 256 256 256 256 255 256 256 256 256 124 256 256 231 256 253 256 256 256 256 256 256 256 253 0 256 256 256 256 256 256 253 253 255 256 255 256 256 256 256 256 256 0 256 256 256 256 256 256 256 256 256 255 256 256 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 	253 256 256 256 256 256 256 0 256 256 0 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 0 256 256 256 256 253 256 256 256 254 256 254 256 256 256 256 256 253 256 256 254 256 253 256 256 256 256 256 253 256 0 256 256 0 256 256 256 256 253 254 256 256 256 256 256 256 256 256 254 253 255 0 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 
1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 	256 256 253 256 256 256 256 108 256 0 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 253 256 256 256 256 256 256 256 256 256 256 254 256 256 256 256 256 256 256 256 0 254 253 256 256 256 256 256 256 256 80 253 256 253 256 256 256 256 256 223 256 256 255 254 256 256 256 256 254 253 256 256 256 256 256 256 256 256 256 255 256 255 256 256 256 256 256 256 
0 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 	253 256 256 256 256 255 256 253 256 256 0 256 256 256 256 255 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 253 256 256 256 256 256 256 256 256 256 256 254 255 256 256 256 256 256 256 256 43 256 18 256 256 256 256 256 256 256 256 256 256 253 256 256 256 256 253 253 256 253 256 256 256 256 256 256 256 253 256 255 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 
0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 	253 256 256 256 256 256 256 253 256 256 253 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 253 256 256 256 256 256 256 256 253 256 256 256 256 256 253 256 256 256 256 256 256 256 256 253 133 256 256 256 255 256 256 218 255 254 253 256 253 256 256 256 256 253 118 256 253 256 253 256 256 256 256 0 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 256 
