il numero dei nodi e':100
le condizioni iniziali sono:100
1 1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 	256 256 0 56 0 256 256 130 256 0 253 256 0 7 92 0 208 0 0 253 185 227 256 0 0 0 0 256 0 163 256 256 250 254 17 256 256 0 253 0 0 256 256 0 0 67 256 84 0 0 256 241 0 244 0 256 253 204 256 0 26 74 0 256 0 53 253 0 0 256 256 160 256 0 18 256 0 256 253 0 98 58 199 151 34 15 256 0 0 0 0 253 0 256 167 256 256 35 0 245 
0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 	212 256 190 0 0 256 0 16 256 0 0 256 0 0 256 159 256 81 185 0 0 256 254 256 191 100 118 256 0 70 256 256 256 254 256 36 0 0 230 0 218 256 256 256 227 256 256 0 0 0 256 253 0 244 129 0 253 180 256 0 9 15 0 256 0 253 154 195 177 256 256 256 256 0 140 0 256 256 17 0 0 0 205 236 112 0 256 69 167 253 0 0 149 256 75 256 25 0 0 109 
1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 	256 256 256 77 0 0 253 0 256 0 256 256 27 0 63 247 253 100 0 0 0 256 90 253 129 142 145 82 86 0 256 150 256 256 256 2 256 0 256 0 253 256 0 256 0 256 0 0 0 0 256 253 0 256 0 256 256 256 0 0 201 40 26 256 253 226 0 21 14 256 256 87 0 18 234 2 256 0 230 256 256 0 0 153 0 0 256 245 107 0 0 0 0 256 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 	254 256 0 250 12 0 253 238 256 0 0 256 253 256 195 233 0 0 256 0 119 221 256 0 70 0 173 256 108 256 21 0 256 0 256 253 3 208 0 0 256 21 0 256 0 163 0 0 96 0 0 256 129 63 107 256 156 0 225 0 235 0 256 239 117 0 253 169 226 256 207 64 253 0 0 256 255 256 0 256 247 38 0 0 0 54 256 3 220 0 0 0 0 0 0 18 256 256 0 48 
0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 1 0 0 	0 256 0 0 0 256 0 0 256 0 253 225 256 256 85 0 0 0 256 0 140 256 256 256 126 0 217 39 213 256 236 61 0 253 256 0 256 254 256 256 256 256 256 256 65 256 146 9 0 256 256 256 21 151 238 256 256 256 0 93 0 115 81 0 0 0 0 39 0 256 0 256 254 218 30 0 0 61 0 0 256 0 0 0 0 0 256 43 0 256 0 254 0 256 85 0 256 256 0 103 
0 1 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 	255 256 0 197 256 256 110 0 256 0 256 256 253 188 0 112 233 0 256 12 0 256 256 254 0 162 253 256 8 98 256 0 256 214 232 256 256 181 253 0 168 256 235 28 0 256 0 0 43 123 0 256 17 253 45 256 0 256 256 0 119 0 0 0 0 256 0 0 6 256 0 256 78 197 223 256 256 0 253 113 256 205 0 0 236 0 256 0 64 0 0 127 0 256 159 256 0 256 137 0 
0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 	0 256 256 116 256 0 0 221 256 0 256 194 63 256 0 71 167 0 102 102 33 256 254 256 0 0 0 256 256 0 256 60 86 0 233 0 256 0 0 256 0 0 0 253 177 0 256 0 0 256 256 0 0 107 0 156 256 198 89 0 0 253 256 0 198 256 0 119 0 8 256 256 147 150 0 0 0 253 0 0 256 0 0 216 0 140 256 0 246 0 204 0 106 85 0 82 256 147 0 0 
1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 	256 256 107 0 256 256 256 119 256 0 217 173 0 256 181 0 253 0 0 137 0 256 256 256 0 0 199 0 93 8 256 256 256 256 256 256 253 0 256 256 28 221 256 0 65 0 256 0 234 226 256 0 223 54 237 0 243 245 256 0 0 190 253 256 256 34 253 0 154 233 212 256 253 238 0 127 247 256 256 50 253 34 0 0 211 0 256 120 0 0 0 0 167 256 158 0 256 0 0 16 
1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 	256 256 0 181 0 256 253 0 256 0 253 256 0 240 253 104 31 0 0 0 97 256 256 256 0 17 0 256 29 256 256 0 256 254 10 256 0 0 253 45 0 256 0 256 110 256 0 121 0 0 77 162 0 0 103 256 92 256 220 183 139 256 0 256 253 160 246 0 195 256 133 201 253 225 16 256 0 256 253 256 158 211 0 0 0 0 256 0 4 209 0 184 0 256 218 253 27 22 220 47 
0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 	0 241 0 204 66 87 0 183 256 48 256 256 102 256 253 0 256 64 10 0 253 256 256 256 0 21 0 235 0 256 256 256 108 253 256 256 256 0 256 0 253 0 256 256 0 228 256 0 0 0 256 122 239 243 209 15 87 0 256 0 124 119 253 256 236 0 242 0 0 256 256 0 256 0 0 256 256 256 256 254 0 21 61 148 256 67 175 194 22 12 0 91 0 256 108 0 0 213 0 106 
0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 	253 256 91 217 256 256 0 0 256 0 166 256 105 256 0 181 173 0 256 253 155 0 256 0 0 0 0 0 236 0 256 0 151 256 0 177 0 201 256 256 0 256 0 256 0 227 0 245 220 47 0 172 0 0 83 256 253 256 206 43 202 256 256 82 239 256 107 117 139 256 256 253 88 0 188 35 0 256 0 0 170 0 0 0 0 0 256 0 0 0 248 0 0 256 234 0 256 178 152 70 
1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 	256 0 0 0 0 200 253 186 256 169 256 16 0 256 115 147 256 0 0 0 0 256 256 256 136 68 0 0 31 97 256 0 0 256 79 256 256 0 256 69 0 0 256 256 124 161 256 0 63 0 0 122 157 0 246 256 256 0 256 0 0 123 253 0 235 0 210 0 0 256 256 95 16 0 0 0 200 256 256 253 0 0 0 136 18 239 256 0 0 155 161 0 8 256 92 0 96 0 59 0 
0 1 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	40 256 46 0 0 29 251 116 256 0 256 256 0 256 33 0 177 125 209 0 0 256 253 256 66 189 256 256 0 0 256 0 256 235 256 253 219 254 60 256 35 58 256 256 70 0 256 0 136 220 0 256 179 253 0 118 0 0 0 0 123 103 256 201 162 0 253 85 137 0 256 256 253 0 0 1 256 256 0 155 47 0 0 148 0 223 256 86 193 0 0 175 0 256 0 21 0 256 0 189 
1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 	256 202 14 193 256 256 0 0 256 51 64 6 256 256 251 215 0 213 256 256 96 256 0 256 0 0 253 22 256 0 0 256 256 253 0 256 256 254 256 256 256 0 256 254 0 0 189 0 247 256 256 254 0 172 125 256 256 0 256 103 221 253 165 256 253 0 0 0 0 0 256 256 256 0 0 0 256 40 256 0 256 0 53 21 67 35 256 0 90 74 72 254 73 253 0 0 256 256 101 0 
1 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	256 0 124 0 158 256 253 3 256 155 256 256 256 256 135 29 0 0 256 0 175 256 256 254 0 211 160 0 256 0 50 256 256 256 256 111 245 214 256 0 256 256 0 256 0 256 0 0 154 0 256 256 0 0 0 256 253 0 256 0 70 0 122 256 0 0 125 201 58 256 256 256 256 0 248 0 0 256 27 256 110 0 230 110 213 77 256 142 0 0 131 0 137 256 0 0 0 256 0 30 
0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 	254 256 256 0 0 20 205 0 256 0 256 233 0 256 126 49 229 5 56 0 0 256 134 256 159 0 256 68 88 0 256 0 253 0 256 256 256 0 256 103 155 256 0 256 0 256 0 27 68 0 36 253 13 256 5 256 256 256 0 181 0 185 253 256 253 90 0 0 0 256 253 256 256 0 141 0 256 0 256 256 256 0 224 0 0 253 256 78 0 253 0 254 0 256 0 0 256 188 0 0 
