il numero dei nodi e':100
le condizioni iniziali sono:1950
0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 64 0 0 64 0 0 64 0 64 0 0 0 0 0 64 64 64 64 0 64 64 64 0 64 64 0 0 64 64 0 64 0 64 64 0 64 64 64 0 0 0 64 64 0 64 64 64 0 0 64 64 0 64 0 64 64 64 64 0 64 0 0 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 64 64 0 0 64 64 0 	195	456
0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 64 0 0 64 0 0 64 0 64 0 0 0 0 0 64 64 64 64 0 64 64 64 0 64 64 0 0 64 64 0 64 0 64 64 0 64 64 64 0 0 0 64 64 0 64 64 64 0 0 64 64 0 64 0 64 64 64 64 0 64 0 0 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 64 64 0 0 64 64 0 	195	572
0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 64 0 0 64 0 0 64 0 64 0 0 0 0 0 64 64 64 64 0 64 64 64 0 64 64 0 0 64 64 0 64 0 64 64 0 64 64 64 0 0 0 64 64 0 64 64 64 0 0 64 64 0 64 0 64 64 64 64 0 64 0 0 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 64 64 0 0 64 64 0 	195	289
0 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 0 0 64 64 0 0 64 0 64 0 64 0 0 0 64 64 64 0 0 64 64 64 0 64 64 0 0 64 64 0 64 0 0 64 0 64 64 64 0 0 64 64 64 0 64 64 64 0 0 64 64 0 64 64 64 0 64 64 0 64 0 0 64 0 64 64 0 64 0 64 0 64 64 0 64 0 64 64 64 64 64 64 0 64 0 0 0 64 64 0 	195	439
0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 64 0 0 64 0 0 64 0 64 0 0 0 0 0 64 64 64 64 0 64 64 64 0 64 64 0 0 64 64 0 64 0 64 64 0 64 64 64 0 0 0 64 64 0 64 64 64 0 0 64 64 0 64 0 64 64 64 64 0 64 0 0 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 64 64 0 0 64 64 0 	195	391
0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 64 0 0 64 0 0 64 0 64 0 0 0 0 0 64 64 64 64 0 64 64 64 0 64 64 0 0 64 64 0 64 0 64 64 0 64 64 64 0 0 0 64 64 0 64 64 64 0 0 64 64 0 64 0 64 64 64 64 0 64 0 0 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 64 64 0 0 64 64 0 	195	363
0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 64 0 0 64 0 0 64 0 64 0 0 0 0 0 64 64 64 64 0 64 64 64 0 64 64 0 0 64 64 0 64 0 64 64 0 64 64 64 0 0 0 64 64 0 64 64 64 0 0 64 64 0 64 0 64 64 64 64 0 64 0 0 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 64 64 0 0 64 64 0 	195	391
0 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 0 0 64 64 0 0 64 0 64 0 64 0 0 0 64 64 64 0 0 64 64 64 0 64 64 0 0 64 64 0 64 0 0 64 0 64 64 64 0 0 64 64 64 0 64 64 64 0 0 64 64 0 64 64 64 0 64 64 0 64 0 0 64 0 64 64 0 64 0 64 0 64 64 0 64 0 64 64 64 64 64 64 0 64 0 0 0 64 64 0 	195	435
0 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 0 0 64 64 0 0 64 0 64 0 64 0 0 0 64 64 64 0 0 64 64 64 0 64 64 0 0 64 64 0 64 0 0 64 0 64 64 64 0 0 64 64 64 0 64 64 64 0 0 64 64 0 64 64 64 0 64 64 0 64 0 0 64 0 64 64 0 64 0 64 0 64 64 0 64 0 64 64 64 64 64 64 0 64 0 0 0 64 64 0 	195	434
0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 	0 64 0 64 64 64 0 0 0 0 64 0 0 64 0 0 64 0 64 0 0 0 0 0 64 64 64 64 0 64 64 64 0 64 64 0 0 64 64 0 64 0 64 64 0 64 64 64 0 0 0 64 64 0 64 64 64 0 0 64 64 0 64 0 64 64 64 64 0 64 0 0 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 0 64 64 64 64 64 64 0 0 64 64 0 	195	349
