il numero dei nodi e':100
le condizioni iniziali sono:100
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	127
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	117
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	174
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	129
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	99
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	133
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	128
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	122
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	134
1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 	10 10 10 10 0 10 10 0 10 0 10 0 10 0 0 10 0 10 10 10 10 10 0 10 0 0 0 9 0 0 10 10 0 0 0 0 10 10 10 10 10 10 10 10 0 10 0 0 0 0 0 0 0 0 10 10 0 0 10 0 10 0 10 10 0 0 10 0 10 0 10 0 10 10 10 0 10 0 0 10 0 0 9 10 10 0 10 0 10 9 9 10 0 0 0 0 10 9 10 10 	66	114
